0.131321,0.698965
0.86816,0.840785
0.14185,0.882778
0.414594,0.708121
0.912259,0.0336009
0.145085,0.190008
0.150853,0.166967
0.144505,0.625324
0.103061,0.481491
0.088229,0.0231025
0.187719,0.0847499
0.0815455,0.348857
0.23368,0.771325
0.708213,0.132481
0.71276,0.0863369
0.529832,0.311197
0.517624,0.0227363
0.62215,0.929411
0.0139775,0.430616
0.759026,0.584826
0.938169,0.309397
0.28132,0.199683
0.921476,0.267129
0.773309,0.802545
0.5374,0.364452
0.328959,0.892483
0.931822,0.945341
0.677145,0.0643635
0.676778,0.0526444
0.476272,0.3979
0.910642,0.00964385
0.135563,0.452437
0.950896,0.911039
0.741508,0.238716
0.886227,0.787378
0.944731,0.491379
0.614429,0.996673
0.812586,0.414716
0.883389,0.701285
0.929929,0.660421
0.271157,0.573351
0.0241401,0.452376
0.810907,0.919828
0.590381,0.711783
0.615741,0.807306
0.51616,0.182043
0.612934,0.98349
0.669454,0.651418
0.606677,0.479354
0.438978,0.271523
0.902676,0.191015
0.05768,0.149785
0.0119022,0.220191
0.835017,0.0255135
0.336009,0.888607
0.95291,0.0360424
0.750023,0.814325
0.727226,0.60741
0.851161,0.929685
0.223548,0.479781
0.0786157,0.184027
0.592944,0.79165
0.209387,0.476424
0.892758,0.271584
0.366894,0.461043
0.277902,0.134404
0.16306,0.272469
0.477126,0.131413
0.624683,0.225684
0.562059,0.165746
0.891995,0.0260323
0.791131,0.161901
0.523331,0.931425
0.0588397,0.492599
0.985931,0.862972
0.0179754,0.219703
0.955138,0.950133
0.593341,0.18189
0.807886,0.19248
0.137577,0.897794
0.256294,0.665792
0.184393,0.68096
0.150853,0.979217
0.48085,0.932463
0.412397,0.799585
0.537522,0.401929
0.924436,0.436293
0.232063,0.670125
0.451521,0.59444
0.812433,0.954283
0.708121,0.0737327
0.652425,0.0310373
0.218116,0.560564
0.808771,0.113407
0.0318308,0.0473342
0.295602,0.912717
0.387555,0.10828
0.65978,0.60799
0.280007,0.99472
0.592212,0.566332
0.170507,0.0979339
0.485763,0.544053
0.0777917,0.159459
0.380352,0.275521
0.106204,0.0398877
0.125706,0.702933
0.889553,0.993683
0.135655,0.430158
0.5403,0.825434
0.579028,0.374248
0.898923,0.339793
0.142674,0.387982
0.856807,0.956908
0.837825,0.835932
0.914823,0.519425
0.30018,0.614978
0.0782189,0.865169
0.319041,0.209021
0.800043,0.396405
0.024659,0.545885
0.597156,0.933195
0.742882,0.503433
0.531175,0.0634175
0.719138,0.690695
0.489334,0.149663
0.665365,0.572802
0.23896,0.232734
0.218146,0.295938
0.852046,0.343272
0.279061,0.483871
0.38432,0.264351
0.766625,0.564776
0.613758,0.492355
0.835078,0.891446
0.409436,0.144597
0.628285,0.0841701
0.626057,0.929716
0.865932,0.157994
0.089114,0.520585
0.936155,0.975127
0.627766,0.42616
0.277749,0.00595111
0.430494,0.931059
0.0904874,0.966247
0.994507,0.806757
0.838923,0.400708
0.124058,0.560503
0.859249,0.488815
0.589404,0.51558
0.92935,0.903989
0.302255,0.682882
0.992889,0.0306711
0.470687,0.614612
0.653462,0.956572
0.536851,0.298379
0.385632,0.230415
0.574053,0.221717
0.0288705,0.440046
0.0817286,0.100986
0.63979,0.0508438
0.622974,0.127689
0.754845,0.666555
0.46202,0.685293
0.827723,0.976287
0.873379,0.797571
0.0255135,0.183264
0.0793786,0.00326548
0.346843,0.830409
0.467483,0.916227
0.404706,0.195746
0.207801,0.42259
0.289651,0.152928
0.237617,0.756584
0.895871,0.819575
0.0370495,0.0395215
0.649068,0.270638
0.929411,0.982238
0.958464,0.569262
0.87286,0.526322
0.693533,0.475326
0.42906,0.48262
0.819269,0.757622
0.242409,0.649434
0.116153,0.854335
0.422987,0.489944
0.964232,0.690023
0.0652486,0.352214
0.47499,0.762383
0.239387,0.77047
0.725455,0.0826441
0.980621,0.936491
0.47557,0.156041
0.712149,0.466475
0.693533,0.9223
0.079928,0.0620136
0.834376,0.224097
0.466842,0.317728
0.418989,0.440016
0.215644,0.429914
0.535295,0.0431227
0.607013,0.100223
0.191839,0.662496
0.909818,0.863613
